TASK_CODE,ACTIVITY_CODE,DESCRIPTION
PA399,A105,Analyzing PCT search results and recommending filing strategy
PA399,A104,Conducting prior art search and preparing summary memo
PA399,A101,Preparing certified copy request for priority documents
PA399,A105,Conducting prior art search and preparing summary memo
PA399,A101,Preparing certified copy request for priority documents
PA399,A106,Preparing certified copy request for priority documents
PA399,A104,Coordinating foreign filing instructions with foreign counsel
PA399,A105,Preparing certified copy request for priority documents
PA399,A106,Preparing and filing IDS in response to examiner citation
PA399,A102,Drafting response to USPTO Office Action for utility patent application
PA399,A101,Preparing certified copy request for priority documents
PA399,A105,Preparing certified copy request for priority documents
PA399,A101,Conducting prior art search and preparing summary memo
PA399,A103,Conducting prior art search and preparing summary memo
PA399,A106,Drafting preliminary amendment for continuation application
PA399,A101,Drafting response to USPTO Office Action for utility patent application
PA399,A102,Drafting patent claims in preparation for new filing
PA399,A107,Coordinating foreign filing instructions with foreign counsel
PA399,A106,Preparing certified copy request for priority documents
PA399,A101,Drafting response to USPTO Office Action for utility patent application
PA399,A104,Preparing certified copy request for priority documents
PA399,A105,Coordinating foreign filing instructions with foreign counsel
PA399,A104,Drafting patent claims in preparation for new filing
PA399,A107,Responding to restriction requirement and revising claim set
PA399,A102,Preparing certified copy request for priority documents
PA399,A106,Responding to restriction requirement and revising claim set
PA399,A105,Drafting response to USPTO Office Action for utility patent application
PA399,A102,Coordinating foreign filing instructions with foreign counsel
PA399,A102,Drafting patent claims in preparation for new filing
PA399,A105,Responding to restriction requirement and revising claim set
PA399,A101,Reviewing examiner interview summary and preparing client update
PA399,A103,Drafting response to USPTO Office Action for utility patent application
PA399,A106,Coordinating foreign filing instructions with foreign counsel
PA399,A104,Preparing certified copy request for priority documents
PA399,A105,Analyzing PCT search results and recommending filing strategy
PA399,A106,Conducting prior art search and preparing summary memo
PA399,A103,Reviewing examiner interview summary and preparing client update
PA399,A102,Analyzing PCT search results and recommending filing strategy
PA399,A102,Preparing and filing IDS in response to examiner citation
PA399,A106,Preparing certified copy request for priority documents
PA399,A102,Reviewing examiner interview summary and preparing client update
PA399,A105,Coordinating foreign filing instructions with foreign counsel
PA399,A103,Drafting preliminary amendment for continuation application
PA399,A101,Reviewing examiner interview summary and preparing client update
PA399,A102,Conducting prior art search and preparing summary memo
PA399,A106,Preparing and filing IDS in response to examiner citation
PA399,A103,Responding to restriction requirement and revising claim set
PA399,A104,Drafting patent claims in preparation for new filing
PA400,A107,Coordinating foreign filing instructions with foreign counsel
PA400,A106,Drafting patent claims in preparation for new filing
PA400,A106,Reviewing examiner interview summary and preparing client update
PA400,A107,Coordinating foreign filing instructions with foreign counsel
PA400,A107,Preparing certified copy request for priority documents
PA400,A105,Preparing and filing IDS in response to examiner citation
PA400,A102,Reviewing examiner interview summary and preparing client update
PA400,A105,Responding to restriction requirement and revising claim set
PA400,A106,Responding to restriction requirement and revising claim set
PA400,A106,Analyzing PCT search results and recommending filing strategy
PA400,A102,Responding to restriction requirement and revising claim set
PA400,A107,Analyzing PCT search results and recommending filing strategy
PA400,A106,Preparing certified copy request for priority documents
PA400,A102,Reviewing examiner interview summary and preparing client update
PA400,A105,Preparing certified copy request for priority documents
PA400,A101,Analyzing PCT search results and recommending filing strategy
PA400,A104,Drafting patent claims in preparation for new filing
PA400,A103,Reviewing examiner interview summary and preparing client update
PA400,A102,Responding to restriction requirement and revising claim set
PA400,A104,Reviewing examiner interview summary and preparing client update
PA400,A105,Drafting patent claims in preparation for new filing
PA400,A107,Drafting patent claims in preparation for new filing
PA400,A101,Responding to restriction requirement and revising claim set
PA400,A104,Responding to restriction requirement and revising claim set
PA400,A103,Analyzing PCT search results and recommending filing strategy
PA400,A101,Preparing and filing IDS in response to examiner citation
PA400,A106,Drafting response to USPTO Office Action for utility patent application
PA400,A102,Analyzing PCT search results and recommending filing strategy
PA400,A103,Drafting response to USPTO Office Action for utility patent application
PA400,A101,Preparing certified copy request for priority documents
